question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
Ushbu belgi kanday nomlanadi?,Ушбу белги кандай номланади?,"{""Suniy notekislik"",""Majburiy sekinlanish"",""Baland piyodalar utish joyi""}","{""Суний нотекислик"",""Мажбурий секинланиш"",""Баланд пиёдалар утиш жойи""}",2,https://ptest.uz/images/c0a0c04c-f873-4e2c-95d4-1bd48a1b34fd.webp,Bilet 51-60,300,,,,
Tezkor va maxsus xizmatlarning transport vositalari yul xarakatining boshka katnashchilariga nisbatan imtiyozga ega bulishi uchun:,Тезкор ва махсус хизматларнинг транспорт воситалари юл харакатининг бошка катнашчиларига нисбатан имтиёзга ега булиши учун:,"{""Kuk yoki kizil yoxud kuk va kizil rangli yalt-yalt etuvchi mayokchalar yokilgan bulishi shart"",""maksus govushli ishora ekilgan"",""Xar ikkalasi yokilgan bulishi shart""}","{""Кук ёки кизил ёхуд кук ва кизил рангли ялт-ялт етувчи маёкчалар ёкилган булиши шарт"",""максус говушли ишора екилганг"",""Хар иккаласи ёкилган булиши шарт""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
"Kuyidagi tarif ""transport vositasi xarakatini 10 dakikagacha bulgan muddatga tuxtatish (xarakatsiz xolatga keltirish)"" kaysi atamaga tegishli?","Куйидаги тариф ""транспорт воситаси харакатини 10 дакикагача булган муддатга тухтатиш (харакатсиз холатга келтириш)"" кайси атамага тегишли?","{""Takiklanadi"",""Ruxsat beriladi"",""Yul berish"",""Tuxtab turish Kursatilgan xolatda kayrilib olishga ruxsat etiladimi?""}","{""Такикланади"",""Рухсат берилади"",""Юл бериш"",""Тухтаб туриш Курсатилган холатда кайрилиб олишга рухсат етиладими?""}",0,https://ptest.uz/images/cd41542d-2f5f-4362-b34c-646cd70277ca.webp,Bilet 51-60,300,,,,
Tramvay reelssiz transport vositalariga nisbatan imtiyozga ega bulmagan xolat:,Трамвай реелссиз транспорт воситаларига нисбатан имтиёзга ега булмаган холат:,"{""Depodan chiqishda"",""Depoga kirishda"",""Xar ikkisida imtiyozga ega"",""Xar ikkisida imtiyozga ega emas""}","{""Деподан чиқишда"",""Депога киришда"",""Хар иккисида имтиёзга ега"",""Хар иккисида имтиёзга ега емаш""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Ushbu svetofor tramvayga kaysi yunalishda xarakatlanishga ruxsat beradi?,Ушбу светофор трамвайга кайси юналишда харакатланишга рухсат беради?,"{""Fakat turiga"",""Barcha yynalishlarga"",""Barcha yunalishlarda xarakatlanish takiklanadi""}","{""Факат турига"",""Барча ййналишларга"",""Барча юналишларда харакатланиш такикланади""}",2,https://ptest.uz/images/6cb468df-808d-4936-b8b0-14e9d3db508d.webp,Bilet 51-60,300,,,,
Qaysi yotiq yo'l chizig'i avtomobil yo'llarida 3D kurinishidagi piyodalar utish joyini bildiradi?,Қайси ётиқ ё’л чизиғи автомобил ё’лларида 3Д куринишидаги пиёдалар утиш жойини билдиради?,"{""«A»"",""«B»"",""«V»""}","{""«А»"",""«Б»"",""«В»""}",2,https://ptest.uz/images/131450e1-deca-4083-8d07-8cb0ed6144ac.webp,Bilet 51-60,300,,,,
Doimiy va vaktinchalik yul belgilari ma'no jixatidan bir birini inkor etganda kaysi biriga amal kilasiz?,Доимий ва вактинчалик юл белгилари ма’но жихатидан бир бирини инкор етганда кайси бирига амал киласиз?,"{""Doimiy iul belgisiga"",""Vaktinchalik iul belgisiga""}","{""Доимий иул белгисига"",""Вактинчалик иул белгисига""}",1,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Ushbu vaziyatda kaysi transport vositasining xaydovchisi yul berishi kerak?,Ушбу вазиятда кайси транспорт воситасининг хайдовчиси юл бериши керак?,"{""Ok avtomobil xaydovchisi"",""Kizil avtomobil xaydovchisi""}","{""Ок автомобил хайдовчиси"",""Кизил автомобил хайдовчиси""}",1,https://ptest.uz/images/63b8e9f4-641b-4b4d-ab82-8377ea56920f.webp,Bilet 51-60,300,,,,
Kaysi belgilarda oyning juft kunlarida tuxtash mumkin,Кайси белгиларда ойнинг жуфт кунларида тухташ мумкинг,"{""Chapdagi rasmda"",""Ungdagi rasmda"",""Xar ikkisida mumkun""}","{""Чапдаги расмда"",""Унгдаги расмда"",""Хар иккисида мумкунг""}",2,https://ptest.uz/images/b8228bd3-39e8-4412-8972-3ef59958acfc.webp,Bilet 51-60,300,,,,
yo'naltirgichlar bilan kursatilgan kaysi yunalishlarda xarakat ruxsat etilgan?,ё’налтиргичлар билан курсатилган кайси юналишларда харакат рухсат етилган?,"{""Fakat tugriga"",""Fakat ungga"",""Fakat chapga"",""Fakat tugriga va ungga"",""Barcha iunalishlarga""}","{""Факат тугрига"",""Факат унгга"",""Факат чапга"",""Факат тугрига ва унгга"",""Барча иуналишларга""}",4,https://ptest.uz/images/c19277fc-de4e-4d00-9668-3f42537b9b2c.webp,Bilet 51-60,300,,,,
Ushbu vaziyatda kim yul berishi kerak?,Ушбу вазиятда ким юл бериши керак?,"{""Mikroavtobus xaydovchisi"",""Engil avtomobil xaydovchisi""}","{""Микроавтобус хайдовчиси"",""Енгил автомобил хайдовчиси""}",1,https://ptest.uz/images/8126d3eb-520b-467d-bcfb-9f13d04c1669.webp,Bilet 51-60,300,,,,
Kaysi yo'nalish buyicha burilish mumkin?,Кайси ё’налиш буйича бурилиш мумкин?,"{""Fakat «A»"",""Fakat «B»"",""Ikkala sanab utilgan xollarda""}","{""Fakat «А»"",""Fakat «Б»"",""Иккала санаб утилган холларда""}",0,https://ptest.uz/images/f85fb65b-3803-4274-9c8c-b0ffc9523971.webp,Bilet 51-60,300,,,,
Kaysi yotik yul chizigi baland piyodalar utish joyini bildiradi?,Кайси ётик юл чизиги баланд пиёдалар утиш жойини билдиради?,"{""«A»"",""«B»"",""«V»""}","{""«А»"",""«Б»"",""«В»""}",0,https://ptest.uz/images/5b67e4b0-3441-4958-b6f1-59407adb40f8.webp,Bilet 51-60,300,,,,
Koidalarda nechta asosiy tushuncha va atamalardan foydalaniladi?,Коидаларда нечта асосий тушунча ва атамалардан фойдаланилади?,"{""65"",""56"",""77""}","{""65"",""56"",""77""}",2,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Ushbu transport vositasi kaysi yunalishda xarakatlanishiga ruxsat etiladi?,Ушбу транспорт воситаси кайси йуналишда харакатланишига рухсат этилади?,"{""Fakat tugriga"",""Tugriga va ungga"",""Fakat turiga va kayrilib olishga"",""Barcha yynalishlarga""}","{""Факат тугрига"",""Тугрига ва унгга"",""Факат турига ва кайрилиб олишга"",""Барча ййналишларга""}",2,https://ptest.uz/images/472e5b3e-0c6a-4b69-a13a-2f09c471181e.webp,Bilet 51-60,300,,,,
Asosiy yul:,Асосий йул:,"{""Fakat yukori chapdagi rasmda"",""Fakat yukori ungdagi rasmda"",""Yukoridagi ikkala rasmda"",""Barcha rasmlarda""}","{""Факат юкори чапдаги расмда"",""Факат юкори унгдаги расмда"",""Юкоридаги иккала расмда"",""Барча расмларда""}",2,https://ptest.uz/images/91bccd7d-63b0-4292-802b-763bfe5a952d.webp,Bilet 51-60,300,,,,
Kaysi rasmlarda kuvib utish kursatilgan?,Кайси расмларда кувиб утиш курсатилган?,"{""Fakat birinchi va ikkinchi rasmlarda"",""Fagat birinchi va uchinchi rasmlarda"",""Fakat birinchi, ikkinchi va turtinchi rasmlarda"",""Fagat birinchi rasmda"",""Barcha rasmlarda""}","{""Факат биринчи ва иккинчи расмларда"",""Фагат биринчи ва учинчи расмларда"",""Факат биринчи, иккинчи ва туртинчи расмларда"",""Фагат биринчи расмда"",""Барча расмларда""}",0,https://ptest.uz/images/e19080a4-cf1b-4bfd-8a58-4e0c31d273b5.webp,Bilet 51-60,300,,,,
"Kuyidagi 3.24. ""Yukori tezlik cheklangan"" yul belgisining tasirini kaysi belgilar bekor kiladi?","Куйидаги 3.24. ""Юкори тезлик чекланган"" йул белгисининг тасирини кайси белгилар бекор килади?","{""Fakat birinchisi"",""Fakat ikkinchisi"",""Fakat uchinchisi"",""Fakat turtinchisi"",""Barcha javoblar tugri""}","{""Факат биринчиси"",""Факат иккинчиси"",""Факат учинчиси"",""Факат туртинчиси"",""Барча жавоблар тугри""}",4,https://ptest.uz/images/bf42c02e-b87d-4c4a-b9e7-025f65a4912d.webp,Bilet 51-60,300,,,,
Ushbu transport vositasiga chorraxa orkali kaysi io'nalishlar buyicha xarakatlanishga ruxsat etiladi?,Ушбу транспорт воситасига чорраха оркали кайси иўналишлар буйича харакатланишга рухсат этилади?,"{""Fakat turiga va ungga"",""Fakat chapga va kayrilib olishga"",""Fakat ungga"",""Fakat tugriga"",""Barcha yo'nalishlarga""}","{""Факат турига ва унгга"",""Факат чапга ва кайрилиб олишга"",""Факат унгга"",""Факат тугрига"",""Барча йўналишларга""}",4,https://ptest.uz/images/cfcdde2d-dfda-4439-a58a-98d9b136f45f.webp,Bilet 51-60,300,,,,
Velosiped yulkasi bilan kesishuvga kanchadan kam masofa kolganda tuxtash takiklanadi?,Велосипед йулкаси билан кесишувга канчадан кам масофа колганда тухташ такикланади?,"{""10 metr"",""15 metr"",""30 metr""}","{""10 метр"",""15 метр"",""30 метр""}",0,https://postimg.cc/Dmfk0bYv,Bilet 51-60,300,,,,
Ushbu yotik yul chizigi kaysi gurux yul belgilarini takrorlaydi? Kaysi rasmda piyodalarning tashkiliy jamlanmasi yulning katnov kismida koidani buzmay xarakatlanmokda?,Ушбу ётик йул чизиги кайси гурух йул белгиларини такрорлайди? Кайси расмда пиёдаларнинг ташкилий жамланмаси йулнинг катнов кисмида коидани бузмай харакатланмокда?,"{""1"",""2"",""1,2"",""Axborot-kursatgich belgilarni""}","{""1"",""2"",""1,2"",""Ахборот-курсатгич белгиларни""}",0,https://ptest.uz/images/9384f840-4975-490a-98f1-c0e6d7ccf320.webp,Bilet 51-60,300,,,,
Kaysi belgi piyodalar utish joyini bildiradi?,Кайси белги пиёдалар утиш жойини билдиради?,"{""«A»"",""«B»"",""«V»""}","{""«А»"",""«Б»"",""«В»""}",1,https://ptest.uz/images/9d896908-9b80-4c1c-ac30-675258874747.webp,Bilet 51-60,300,,,,
Ushbu vaziyatda xaydovchilar birinchi temir yul iziga eng kamida necha metr kolganda tuxtashlari kerak?,Ушбу вазиятда хайдовчилар биринчи темир йул изига энг камида неча метр колганда тухташлари керак?,"{""3 metr"",""5 metr"",""10 metr""}","{""3 метр"",""5 метр"",""10 метр""}",2,https://ptest.uz/images/d0a04384-4c15-40c2-ab07-39cb65300595.webp,Bilet 51-60,300,,,,
Kaysi transport vositasining xaydovchisi axoli punktlarida tuxtash koidasini buzmokda?,Кайси транспорт воситасининг хайдовчиси ахоли пунктларида тухташ коидасини бузмокда?,"{""Sarik avtomobil xaydovchisi"",""Kuk avtomobil xaydovchisi"",""Xar ikkisi buzmadi"",""Xar ikkisi buzdi""}","{""Сарик автомобил хайдовчиси"",""Кук автомобил хайдовчиси"",""Хар иккиси бузмади"",""Хар иккиси бузди""}",2,https://ptest.uz/images/8077927b-c5b3-4493-93b3-971c24010b72.webp,Bilet 51-60,300,,,,
Kaysi rasmdagi xaydovchilar tuxtash koidasini buzdilar?,Кайси расмдаги хайдовчилар тухташ коидасини буздилар?,"{""1"",""2"",""3"",""1,2"",""1,3""}","{""1"",""2"",""3"",""1,2"",""1,3""}",4,https://ptest.uz/images/fb39bcf4-50dc-4940-bf75-7262c19e50e2.webp,Bilet 51-60,300,,,,
Ushbu kushimcha axborot belgisi kaysi yul belgisi bilan kullaniladi?,Ушбу кушимча ахборот белгиси кайси йул белгиси билан кулланилади?,"{""1"",""2"",""3"",""4""}","{""1"",""2"",""3"",""4""}",3,https://ptest.uz/images/b0295606-e47c-4269-bb90-ee5a7a4c30ea.webp,Bilet 51-60,300,,,,
Ushbu transport vosita kaysi toifaga kiradi?,Ушбу транспорт восита кайси тоифага киради?,"{""M1"",""M2"",""N1"",""O1""}","{""М1"",""М2"",""Н1"",""О1""}",0,https://ptest.uz/images/c7eadfdb-f6a6-4e86-bd42-d8a5059bf103.webp,Bilet 51-60,300,,,,
Ko'k rangli yalt-yalt etuvchi mayokchalari va maxsus tovushli ishorasi yokilgan maxsus transport vositasi chorraxani nechanchi bulib kesib utadi? Kaysi transport vositalariga yulovchilarni tushurishga ruxsat etiladi?,Кўк рангли ялт-ялт этувчи маёкчалари ва махсус товушли ишораси ёкилган махсус транспорт воситаси чоррахани нечанчи булиб кесиб утади? Кайси транспорт воситаларига йуловчиларни тушуришга рухсат этилади?,"{""«A»"",""«B»"",""«V»"",""Xech kaysi biriga""}","{""«А»"",""«Б»"",""«В»"",""Хеч кайси бирига""}",0,https://ptest.uz/images/3400c11c-1a30-43dd-873f-ef3fc1c93c53.webp,Bilet 51-60,300,,,,
Bu xavflilik belgisi kanday nomlanadi?,Бу хавфлилик белгиси кандай номланади?,"{""Oksidlovchi moddalar"",""Organik proksidlar"",""Tez alangalanadigan gazlar va suyukliklar""}","{""Оксидловчи моддалар"",""Органик проксидлар"",""Тез алангаланадиган газлар ва суюкликлар""}",1,https://ptest.uz/images/ab9e4293-df83-411e-aabd-250e8e8bd5ae.webp,Bilet 51-60,300,,,,
Ushbu belgi kanday nomlanadi?,Ушбу белги кандай номланади?,"{""Tuxtab turish joyi"",""Pullik tuxtab turish joyi"",""Yer usti avtomobil kuyish joyi"",""Yer osti avtomobil kuyish joyi""}","{""Тухтаб туриш жойи"",""Пуллик тухтаб туриш жойи"",""Ер усти автомобил куйиш жойи"",""Ер ости автомобил куйиш жойи""}",1,https://ptest.uz/images/24b45441-b8b7-4385-9722-e60ca8124fd6.webp,Bilet 51-60,300,,,,
